sc	cs	s	cs	c	cs	c	c	sc	cs	c	c	cs	cs	cs	cs	cs	cs	cs
4900652	胖红鸟帽子	hat	3	噜噜喵X怒鸟联动套装（30天）	-1	resources/item_clothes/clo_065_1.png	resources/makeup_clothes/clo_065_1.png	2					-1	2	999999		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_065_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_065_1.png
49990065	胖红鸟套装	suit	3	噜噜喵X怒鸟联动套装（30天）	29900	resources/item_clothes/clo_065_9.png	resources/makeup_clothes/clo_065_9.png	0	4900651|4900652			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	999999		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_065_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_065_9.png
4900661	小猪上衣	clothes	3	噜噜喵X怒鸟联动套装（30天）	-1	resources/item_clothes/clo_066_2.png	resources/makeup_clothes/clo_066_2.png	1					-1	2	999999		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_066_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_066_2.png
4900662	小猪帽子	hat	3	噜噜喵X怒鸟联动套装（30天）	-1	resources/item_clothes/clo_066_1.png	resources/makeup_clothes/clo_066_1.png	2					-1	2	999999		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_066_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_066_1.png
49990066	小猪套装	suit	3	噜噜喵X怒鸟联动套装（30天）	29900	resources/item_clothes/clo_066_9.png	resources/makeup_clothes/clo_066_9.png	0	4900661|4900662			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	999999		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_066_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_066_9.png
4900671	武士上衣	clothes	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_067_1.png	resources/makeup_clothes/clo_067_1.png	1					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_067_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_067_1.png
4900672	武士帽子	hat	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_067_2.png	resources/makeup_clothes/clo_067_2.png	2					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_067_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_067_2.png
49990067	武士铠甲	suit	3	奇幻之旅二期套装（永久）	129600	resources/item_clothes/clo_067_9.png	resources/makeup_clothes/clo_067_9.png	0	4900671|4900672			1Ω150|2Ω180|3Ω0.08|4Ω0.08	-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_067_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_067_9.png
4900681	绝地武士上衣	clothes	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_068_1.png	resources/makeup_clothes/clo_068_1.png	1					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_068_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_068_1.png
4900682	绝地武士帽子	hat	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_068_2.png	resources/makeup_clothes/clo_068_2.png	2					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_068_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_068_2.png
49990068	绝地武士套装	suit	3	奇幻之旅二期套装（永久）	129600	resources/item_clothes/clo_068_9.png	resources/makeup_clothes/clo_068_9.png	0	4900681|4900682			1Ω150|2Ω180|3Ω0.08|4Ω0.08	-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_068_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_068_9.png
4900691	侠客上衣	clothes	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_069_1.png	resources/makeup_clothes/clo_069_1.png	1					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_069_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_069_1.png
4900692	侠客帽子	hat	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_069_2.png	resources/makeup_clothes/clo_069_2.png	2					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_069_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_069_2.png
49990069	侠客套装	suit	3	奇幻之旅二期套装（永久）	129600	resources/item_clothes/clo_069_9.png	resources/makeup_clothes/clo_069_9.png	0	4900691|4900692			1Ω150|2Ω180|3Ω0.08|4Ω0.08	-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_069_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_069_9.png
4900701	踏雪无痕上衣	clothes	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_070_1.png	resources/makeup_clothes/clo_070_1.png	1					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_070_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_070_1.png
4900702	踏雪无痕帽子	hat	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_070_2.png	resources/makeup_clothes/clo_070_2.png	2					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_070_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_070_2.png
49990070	踏雪无痕套装	suit	3	奇幻之旅二期套装（永久）	129600	resources/item_clothes/clo_070_9.png	resources/makeup_clothes/clo_070_9.png	0	4900701|4900702			1Ω150|2Ω180|3Ω0.08|4Ω0.08	-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_070_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_070_9.png
4900711	丰收上衣	clothes	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_071_1.png	resources/makeup_clothes/clo_071_1.png	1					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_071_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_071_1.png
4900712	丰收帽子	hat	3	奇幻之旅二期套装（永久）	-1	resources/item_clothes/clo_071_2.png	resources/makeup_clothes/clo_071_2.png	2					-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_071_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_071_2.png
49990071	丰收礼服套装	suit	3	奇幻之旅二期套装（永久）	129600	resources/item_clothes/clo_071_9.png	resources/makeup_clothes/clo_071_9.png	0	4900711|4900712			1Ω150|2Ω180|3Ω0.08|4Ω0.08	-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_071_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_071_9.png
4900721	黑毛衣	clothes	3	奇幻之旅二期套装（30天）	11200	resources/item_clothes/clo_072_1.png	resources/makeup_clothes/clo_072_1.png	1					43200	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_072_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_072_1.png
4900722	黑帽子	hat	3	奇幻之旅二期套装（30天）	11200	resources/item_clothes/clo_072_2.png	resources/makeup_clothes/clo_072_2.png	2					43200	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_072_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_072_2.png
49990072	秋季流行元素	suit	3	奇幻之旅二期套装（30天）	29900	resources/item_clothes/clo_072_9.png	resources/makeup_clothes/clo_072_9.png	0	4900721|4900722			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_072_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_072_9.png
4900732	小宝同款黄帽	hat	3	奇幻之旅二期装扮（30天）	11200	resources/item_clothes/clo_073_2.png	resources/makeup_clothes/clo_073_2.png	2				2Ω285	43200	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_073_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_073_2.png
4900742	猫吃鱼秋帽	hat	3	奇幻之旅二期装扮（永久）	43200	resources/item_clothes/clo_074_2.png	resources/makeup_clothes/clo_074_2.png	2				2Ω285	-1	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_074_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_074_2.png
4900752	小宝同款红帽	hat	3	奇幻之旅二期装扮（30天）	11200	resources/item_clothes/clo_075_2.png	resources/makeup_clothes/clo_075_2.png	2				2Ω285	43200	3	60000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_075_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_075_2.png
49990076	乖乖兔套装	suit	3	中秋夺宝（30天）	29900	resources/item_clothes/clo_076_9.png	resources/makeup_clothes/clo_076_9.png	0	4900761|4900762			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_076_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_076_9.png
4900761	乖乖兔上衣	clothes	3	中秋夺宝（30天）	-1	resources/item_clothes/clo_076_1.png	resources/makeup_clothes/clo_076_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_076_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_076_1.png
4900762	乖乖兔帽子	hat	3	中秋夺宝（30天）	-1	resources/item_clothes/clo_076_2.png	resources/makeup_clothes/clo_076_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_076_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_076_2.png
49990077	礼服兔套装	suit	3	中秋夺宝（30天）	29900	resources/item_clothes/clo_077_9.png	resources/makeup_clothes/clo_077_9.png	0	4900771|4900772			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_077_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_077_9.png
4900771	礼服兔上衣	clothes	3	中秋夺宝（30天）	-1	resources/item_clothes/clo_077_1.png	resources/makeup_clothes/clo_077_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_077_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_077_1.png
4900772	礼服兔帽子	hat	3	中秋夺宝（30天）	-1	resources/item_clothes/clo_077_2.png	resources/makeup_clothes/clo_077_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_077_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_077_2.png
4900782	摩登帽	hat	3	烟花盛典，欢享好礼（30天）	24000	resources/item_clothes/clo_078_2.png	resources/makeup_clothes/clo_078_2.png	2				2Ω180	43200	3	24000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_078_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_078_2.png
4900792	炫彩鸭舌帽	hat	3	烟花盛典，欢享好礼（30天）	24000	resources/item_clothes/clo_079_2.png	resources/makeup_clothes/clo_079_2.png	2				2Ω180	43200	3	24000		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_079_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_079_2.png
49990080	踏青套装	suit	3	烟花盛典，欢享好礼（30天）	96000	resources/item_clothes/clo_080_9.png	resources/makeup_clothes/clo_080_9.png	0	4900801|4900802			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_080_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_080_9.png
4900801	踏青服	clothes	3	烟花盛典，欢享好礼（30天）	-1	resources/item_clothes/clo_080_1.png	resources/makeup_clothes/clo_080_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_080_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_080_1.png
4900802	踏青帽子	hat	3	烟花盛典，欢享好礼（30天）	-1	resources/item_clothes/clo_080_2.png	resources/makeup_clothes/clo_080_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_080_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_080_2.png
49990081	七彩兔套装	suit	3	烟花盛典，欢享好礼（30天）	96000	resources/item_clothes/clo_081_9.png	resources/makeup_clothes/clo_081_9.png	0	4900811|4900812			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_081_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_081_9.png
4900811	七彩兔萌裙	clothes	3	烟花盛典，欢享好礼（30天）	-1	resources/item_clothes/clo_081_1.png	resources/makeup_clothes/clo_081_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_081_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_081_1.png
4900812	七彩兔耳帽	hat	3	烟花盛典，欢享好礼（30天）	-1	resources/item_clothes/clo_081_2.png	resources/makeup_clothes/clo_081_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_081_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_081_2.png
49990082	吞吞怪套装	suit	3	2019年万圣节专属（30天）	96000	resources/item_clothes/clo_082_9.png	resources/makeup_clothes/clo_082_9.png	0	4900821|4900822			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_082_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_082_9.png
4900821	吞吞服	clothes	3	2019年万圣节专属（30天）	-1	resources/item_clothes/clo_082_1.png	resources/makeup_clothes/clo_082_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_082_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_082_1.png
4900822	吞吞帽	hat	3	2019年万圣节专属（30天）	-1	resources/item_clothes/clo_082_2.png	resources/makeup_clothes/clo_082_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_082_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_082_2.png
49990083	巫术师套装	suit	3	2019年万圣节专属（30天）	96000	resources/item_clothes/clo_083_9.png	resources/makeup_clothes/clo_083_9.png	0	4900831|4900832			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_083_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_083_9.png
4900831	巫术服	clothes	3	2019年万圣节专属（30天）	-1	resources/item_clothes/clo_083_1.png	resources/makeup_clothes/clo_083_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_083_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_083_1.png
4900832	巫术帽	hat	3	2019年万圣节专属（30天）	-1	resources/item_clothes/clo_083_2.png	resources/makeup_clothes/clo_083_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_083_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_083_2.png
49990084	南瓜怪套装	suit	3	2019年万圣节专属（30天）	96000	resources/item_clothes/clo_084_9.png	resources/makeup_clothes/clo_084_9.png	0	4900841|4900842			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_084_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_084_9.png
4900841	南瓜服	clothes	3	2019年万圣节专属（30天）	-1	resources/item_clothes/clo_084_1.png	resources/makeup_clothes/clo_084_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_084_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_084_1.png
4900842	小角礼帽	hat	3	2019年万圣节专属（30天）	-1	resources/item_clothes/clo_084_2.png	resources/makeup_clothes/clo_084_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_084_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_084_2.png
4900851	西部警服	clothes	2	扭蛋专属（3天）	4800	resources/item_clothes/clo_085_1.png	resources/makeup_clothes/clo_085_1.png	1				1Ω150	4320	3	4800		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_085_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_085_1.png
4900852	西部警帽	hat	2	扭蛋专属（3天）	4800	resources/item_clothes/clo_085_2.png	resources/makeup_clothes/clo_085_2.png	2				2Ω285	4320	3	4800		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_085_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_085_2.png
4900862	蝴蝶礼帽	hat	2	扭蛋专属（3天）	4800	resources/item_clothes/clo_086_2.png	resources/makeup_clothes/clo_086_2.png	2				2Ω285	4320	3	4800		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_086_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_086_2.png
4900872	印第安帽	hat	2	扭蛋专属（3天）	4800	resources/item_clothes/clo_087_2.png	resources/makeup_clothes/clo_087_2.png	2				2Ω285	4320	3	4800		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_087_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_087_2.png
4900882	羽毛牛仔帽	hat	2	扭蛋专属（3天）	4800	resources/item_clothes/clo_088_2.png	resources/makeup_clothes/clo_088_2.png	2				2Ω285	4320	3	4800		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_088_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_088_2.png
4900891	学生衬衫	clothes	2	扭蛋专属（3天）	4800	resources/item_clothes/clo_089_1.png	resources/makeup_clothes/clo_089_1.png	1				1Ω150	4320	3	4800		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_089_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_089_1.png
4900901	皮草	clothes	2	扭蛋专属（3天）	4800	resources/item_clothes/clo_090_1.png	resources/makeup_clothes/clo_090_1.png	1				1Ω150	4320	3	4800		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_090_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_090_1.png
4900911	平安衣	clothes	2	扭蛋专属（3天）	4800	resources/item_clothes/clo_091_1.png	resources/makeup_clothes/clo_091_1.png	1				1Ω150	4320	3	4800		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_091_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_091_1.png
4900921	西部警服	clothes	2	扭蛋专属（7天）	11200	resources/item_clothes/clo_085_1.png	resources/makeup_clothes/clo_085_1.png	1				1Ω150	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_085_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_085_1.png
4900922	西部警帽	hat	2	扭蛋专属（7天）	11200	resources/item_clothes/clo_085_2.png	resources/makeup_clothes/clo_085_2.png	2				2Ω285	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_085_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_085_2.png
4900932	蝴蝶礼帽	hat	2	扭蛋专属（7天）	11200	resources/item_clothes/clo_086_2.png	resources/makeup_clothes/clo_086_2.png	2				2Ω285	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_086_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_086_2.png
4900942	印第安帽	hat	2	扭蛋专属（7天）	11200	resources/item_clothes/clo_087_2.png	resources/makeup_clothes/clo_087_2.png	2				2Ω285	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_087_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_087_2.png
4900952	羽毛牛仔帽	hat	2	扭蛋专属（7天）	11200	resources/item_clothes/clo_088_2.png	resources/makeup_clothes/clo_088_2.png	2				2Ω285	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_088_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_088_2.png
4900961	学生衬衫	clothes	2	扭蛋专属（7天）	11200	resources/item_clothes/clo_089_1.png	resources/makeup_clothes/clo_089_1.png	1				1Ω150	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_089_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_089_1.png
4900971	皮草	clothes	2	扭蛋专属（7天）	11200	resources/item_clothes/clo_090_1.png	resources/makeup_clothes/clo_090_1.png	1				1Ω150	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_090_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_090_1.png
4900981	平安衣	clothes	2	扭蛋专属（7天）	11200	resources/item_clothes/clo_091_1.png	resources/makeup_clothes/clo_091_1.png	1				1Ω150	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_091_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_091_1.png
49990099	暖冬蓝兔套装	suit	3	2019年感恩节主题装扮（30天）	96000	resources/item_clothes/clo_099_9.png	resources/makeup_clothes/clo_099_9.png	0	4900991|4900992			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_099_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_099_9.png
4900991	蓝暖冬衣	clothes	3	2019年感恩节主题装扮（30天）	-1	resources/item_clothes/clo_099_1.png	resources/makeup_clothes/clo_099_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_099_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_099_1.png
4900992	蓝暖冬帽	hat	3	2019年感恩节主题装扮（30天）	-1	resources/item_clothes/clo_099_2.png	resources/makeup_clothes/clo_099_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_099_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_099_2.png
49990100	暖冬粉兔套装	suit	3	2019年感恩节主题装扮（30天）	96000	resources/item_clothes/clo_100_9.png	resources/makeup_clothes/clo_100_9.png	0	4901001|4901002			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_100_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_100_9.png
4901001	粉暖冬衣	clothes	3	2019年感恩节主题装扮（30天）	-1	resources/item_clothes/clo_100_1.png	resources/makeup_clothes/clo_100_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_100_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_100_1.png
4901002	粉暖冬帽	hat	3	2019年感恩节主题装扮（30天）	-1	resources/item_clothes/clo_100_2.png	resources/makeup_clothes/clo_100_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_100_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_100_2.png
40001010	滑雪炫套装	suit	3	S3-冰雪之旅套装（永久）	129600	resources/item_clothes/clo_101_9.png	resources/makeup_clothes/clo_101_9.png	0	40001011|40001012			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_101_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_101_9.png
40001011	滑雪炫服	clothes	3	S3-冰雪之旅套装（永久）	-1	resources/item_clothes/clo_101_1.png	resources/makeup_clothes/clo_101_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_101_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_101_1.png
40001012	滑雪炫目镜	hat	3	S3-冰雪之旅套装（永久）	-1	resources/item_clothes/clo_101_2.png	resources/makeup_clothes/clo_101_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_101_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_101_2.png
40001020	雪之缘套装	suit	3	S3-冰雪之旅套装（永久）	129600	resources/item_clothes/clo_102_9.png	resources/makeup_clothes/clo_102_9.png	0	40001021|40001022			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_102_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_102_9.png
40001021	雪之缘服	clothes	3	S3-冰雪之旅套装（永久）	-1	resources/item_clothes/clo_102_1.png	resources/makeup_clothes/clo_102_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_102_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_102_1.png
40001022	雪之缘帽	hat	3	S3-冰雪之旅套装（永久）	-1	resources/item_clothes/clo_102_2.png	resources/makeup_clothes/clo_102_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_102_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_102_2.png
40001030	艾莎之影	suit	3	S3-冰雪之旅套装（永久）	129600	resources/item_clothes/clo_103_9.png	resources/makeup_clothes/clo_103_9.png	0	40001031|40001032			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_103_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_103_9.png
40001031	艾莎喵服	clothes	3	S3-冰雪之旅套装（永久）	-1	resources/item_clothes/clo_103_1.png	resources/makeup_clothes/clo_103_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_103_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_103_1.png
40001032	艾莎喵发	hat	3	S3-冰雪之旅套装（永久）	-1	resources/item_clothes/clo_103_2.png	resources/makeup_clothes/clo_103_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_103_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_103_2.png
40001040	安娜之影	suit	3	S3-冰雪之旅套装（永久）	129600	resources/item_clothes/clo_104_9.png	resources/makeup_clothes/clo_104_9.png	0	40001041|40001042			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_104_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_104_9.png
40001041	安娜喵服	clothes	3	S3-冰雪之旅套装（永久）	-1	resources/item_clothes/clo_104_1.png	resources/makeup_clothes/clo_104_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_104_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_104_1.png
40001042	安娜喵发	hat	3	S3-冰雪之旅套装（永久）	-1	resources/item_clothes/clo_104_2.png	resources/makeup_clothes/clo_104_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_104_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_104_2.png
40001050	圣诞喵套装	suit	3	2019年圣诞节专属（30天）	96000	resources/item_clothes/clo_105_9.png	resources/makeup_clothes/clo_105_9.png	0	40001051|40001052			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_105_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_105_9.png
